child_mort,life_expec,total_fer
0.016553067185978577,0.8717948717948717,0.04100946372239747
0.00632911392405063,0.9408284023668639,0.03785488958990535
0.031158714703018495,0.9349112426035503,0.1451104100946372
0.0433300876338851,0.8205128205128206,0.06940063091482651
0.03602726387536514,0.7317554240631164,0.06624605678233439
0.29698149951314506,0.6410256410256409,0.529968454258675
0.07935735150925023,0.7771203155818541,0.5031545741324921
0.06377799415774098,0.8481262327416171,0.2854889589905363
0.3125608568646543,0.6291913214990138,0.6167192429022081
0.024342745861733198,0.8402366863905325,0.039432176656151396
0.05744888023369035,0.814595660749507,0.1608832807570978
0.7663096397273612,0.4516765285996055,0.638801261829653
0.0009737098344693267,0.9980276134122289,0.0
0.02142161635832522,0.8560157790927022,0.04416403785488959
0.0029211295034079834,0.9349112426035503,0.06624605678233439
0.12414800389483933,0.5838264299802761,0.4873817034700315
0.2487828627069133,0.437869822485207,0.22712933753943215
0.007302823758519957,0.9467455621301774,0.012618296529968459
0.005842259006815965,0.9822485207100592,0.03470031545741328
0.041869522882181105,0.8343195266272191,0.165615141955836
0.08812074001947419,0.7790927021696251,0.1451104100946372
0.36075949367088606,0.6745562130177515,0.5883280757097792
0.10467380720545277,0.7534516765285996,0.21608832807570977
0.001947419668938655,0.9743589743589743,0.13091482649842273
0.009250243427458614,0.9881656804733728,0.0583596214511041
0.2424537487828627,0.7396449704142011,0.3722397476340693
0.3373904576436222,0.5364891518737672,0.6750788643533122
0.05988315481986367,0.8777120315581853,0.0630914826498423
0.2921129503407984,0.769230769230769,0.8012618296529969
0.42697176241480034,0.5246548323471402,0.5867507886435331
0.07205452775073026,0.7455621301775149,0.43533123028391163
0.07205452775073026,0.8836291913214992,0.15615141955835965
0.08033106134371958,0.9092702169625247,0.15772870662460564
0.2891918208373904,0.7061143984220909,0.26498422712933756
0.3816942551119766,0.4871794871794871,0.7886435331230284
0.044303797468354424,0.755424063116371,0.04574132492113564
0.02921129503407984,0.8757396449704141,0.1135646687697161
0.012658227848101266,0.9506903353057198,0.12145110410094634
0.02288218111002921,0.9191321499013808,0.12302839116719244
0.03894839337877312,0.8737672583826431,0.1466876971608833
0.16407010710808176,0.7238658777120316,0.18769716088328076
0.12950340798442062,0.6094674556213017,0.37066246056782337
0.07059396299902629,0.854043392504931,0.20820189274447953
0.10077896786757545,0.8086785009861931,0.12618296529968454
0.2614410905550146,0.6982248520710058,0.555205047318612
0.3919182083739045,0.3925049309664693,0.6703470031545742
